id,nombre,precio,fecha
654,Mouse Pad 564,4796.29,2024-05-26
655,Smartphone 853,3823.42,2024-04-21
656,Laptop 353,4701.68,2024-03-14
657,Memoria USB 607,600.44,2024-04-03
658,Proyector 977,4155.49,2024-10-30
659,Disco Duro 681,3190.82,2024-05-13
660,Smartwatch 745,854.98,2024-03-01
661,Smartwatch 344,4770.03,2024-12-23
662,Laptop 600,3556.54,2025-03-10
663,Cámara 394,1383.3,2024-09-11
664,Smartwatch 225,1193.58,2024-01-30
665,Cámara 457,3926.68,2024-09-15
666,Auriculares 914,3123.2,2024-08-30
667,Tablet 926,452.26,2024-02-29
668,Parlante 731,590.91,2024-11-20
669,Disco Duro 816,1974.98,2025-04-27
670,Mouse Pad 455,4899.02,2024-12-06
671,Cámara 646,3499.68,2024-11-16
672,SSD 323,212.33,2024-03-11
673,Tablet 470,1137.59,2024-12-24
674,Memoria USB 143,909.4,2025-01-14
675,Cargador 250,1769.42,2025-01-13
676,Disco Duro 852,901.09,2024-07-09
677,Laptop 655,2992.71,2024-08-18
678,Micrófono 567,1486.7,2025-04-28
679,Monitor 738,424.25,2024-10-06
680,Router 780,4277.38,2024-10-31
681,Cámara 338,3194.34,2024-12-15
682,Parlante 884,4753.16,2025-04-10
683,Smartphone 514,851.54,2024-10-04
684,Proyector 123,2798.89,2025-03-24
685,Parlante 981,4171.7,2024-02-20
686,Teclado 681,520.56,2024-04-25
687,Smartwatch 635,4424.22,2025-03-23
688,Mouse 908,4994.1,2025-03-26
689,Cable HDMI 380,4232.06,2024-11-20
690,Cable HDMI 379,967.35,2025-02-22
691,SSD 217,3077.81,2025-04-14
692,Impresora 646,2055.5,2025-03-16
693,Router 777,4747.56,2024-08-11
694,Mouse 389,1501.55,2025-05-08
695,Monitor 484,4575.0,2025-05-07
696,Mouse Pad 706,2269.23,2024-12-27
697,Memoria USB 432,3005.94,2024-06-10
698,Mouse Pad 239,1374.29,2024-11-25
699,Cámara 256,2554.04,2025-02-20
700,Monitor 527,3423.55,2024-04-20
701,Cable HDMI 726,4755.88,2024-05-04
702,Auriculares 489,1004.84,2024-11-13
703,Smartphone 458,2354.94,2024-12-08
704,SSD 161,983.29,2024-02-14
705,Mouse Pad 264,508.25,2024-05-14
706,Cargador 199,832.79,2024-11-28
707,Auriculares 298,4871.58,2025-03-19
708,Memoria USB 165,553.05,2024-04-04
709,Smartphone 475,2073.14,2024-08-16
710,Tablet 196,1686.92,2024-03-07
711,Impresora 123,3281.79,2025-03-07
712,Micrófono 764,4975.81,2024-03-13
713,SSD 822,2323.1,2024-07-06
714,Disco Duro 955,4140.36,2024-05-09
715,Tablet 614,4629.08,2024-05-27
716,Monitor 955,771.32,2024-08-21
717,Tablet 205,1882.07,2025-03-22
718,Smartwatch 834,1995.07,2024-06-19
719,Smartwatch 194,315.94,2024-01-08
720,Smartphone 960,4010.06,2025-03-10
721,Cable HDMI 942,4824.76,2024-06-08
722,Cable HDMI 190,2981.79,2025-03-18
723,Smartwatch 651,595.34,2025-04-15
724,Router 844,2209.58,2025-01-21
725,Proyector 595,4934.91,2024-11-05
726,Impresora 518,1860.01,2025-04-30
727,Cable HDMI 274,362.0,2025-01-14
728,Micrófono 733,3871.22,2025-01-22
729,Disco Duro 905,368.27,2024-02-15
730,Smartwatch 599,3970.88,2024-02-09
731,Impresora 836,854.74,2024-07-16
732,Mouse Pad 577,4375.53,2024-07-16
733,Cable HDMI 657,4003.32,2025-04-21
734,Impresora 161,1639.24,2024-04-24
735,Proyector 509,4028.44,2024-08-08
736,Teclado 863,3478.47,2024-01-21
737,Laptop 953,2613.22,2024-01-05
738,Cargador 998,434.27,2024-03-13
739,Cable HDMI 251,1894.49,2024-04-18
740,Laptop 946,2927.2,2024-03-24
741,Impresora 598,2104.19,2024-04-02
742,Router 491,4604.16,2024-02-05
743,Laptop 433,4749.49,2024-02-13
744,Mouse Pad 731,508.42,2024-01-12
745,Impresora 778,1138.28,2024-10-02
746,Cargador 320,4092.49,2024-05-24
747,Impresora 666,3016.46,2024-09-30
748,Monitor 526,3076.94,2024-03-09
749,Cámara 971,4401.09,2024-07-12
750,Auriculares 946,3824.51,2024-09-24
751,Mouse 580,3213.25,2025-05-10
752,Parlante 801,2216.46,2025-03-24
753,Proyector 939,4972.41,2025-01-12
754,SSD 708,4628.05,2024-09-04
755,Parlante 882,2440.27,2024-11-02
756,Monitor 752,2283.3,2025-04-14
757,Auriculares 694,930.84,2024-11-17
758,Router 807,1118.47,2024-10-06
759,Micrófono 578,3872.28,2024-08-05
760,Impresora 111,1938.93,2024-06-01
761,Router 201,2987.89,2024-07-04
762,Mouse Pad 222,2805.0,2024-01-17
763,Cargador 537,2080.32,2024-10-28
764,Proyector 394,3053.9,2025-03-27
765,Proyector 582,1707.21,2024-07-04
766,Auriculares 997,4778.76,2024-10-06
767,Smartphone 323,2441.21,2024-08-07
768,Cargador 565,3000.69,2024-08-19
769,Cable HDMI 690,4928.71,2025-04-22
770,Smartphone 627,4665.6,2024-03-19
771,Smartphone 559,424.93,2024-11-14
772,SSD 944,2720.69,2025-03-14
773,Mouse Pad 808,249.25,2024-04-03
774,Smartwatch 210,1415.65,2025-03-06
775,Cargador 659,4475.5,2024-10-13
776,SSD 352,3724.75,2024-01-11
777,Impresora 267,4845.03,2025-03-23
778,Router 556,3923.42,2024-05-05
779,Cargador 506,3912.78,2025-02-01
780,Impresora 830,3848.58,2025-04-26
781,Impresora 923,4228.7,2024-04-06
782,Mouse Pad 821,2703.57,2024-02-10
783,Cargador 716,4884.07,2025-04-20
784,Cargador 910,4640.33,2024-07-11
785,Impresora 483,2242.61,2024-04-23
786,Mouse 540,4340.91,2025-04-27
787,Mouse Pad 185,1192.17,2024-05-09
788,Mouse 510,1204.78,2025-04-10
789,Tablet 156,4848.8,2025-03-06
790,Laptop 641,4384.29,2024-09-29
791,Tablet 550,140.99,2024-04-07
792,Router 551,2055.51,2024-09-23
793,Smartphone 428,361.68,2024-11-05
794,Impresora 479,4109.17,2024-12-29
795,Monitor 680,2357.69,2024-04-19
796,Mouse 951,3470.26,2024-06-09
797,Smartwatch 828,1804.13,2024-02-08
798,Memoria USB 290,1992.4,2025-01-19
799,SSD 430,4198.19,2024-10-20
800,Micrófono 793,3625.21,2024-03-22
801,Mouse Pad 919,1157.59,2024-09-05
802,Cable HDMI 656,1907.84,2025-01-14
803,Parlante 798,4205.13,2025-04-25
804,Mouse 496,2918.26,2024-12-01
805,Parlante 445,71.61,2024-10-09
806,Laptop 428,2988.4,2025-02-27
807,Teclado 657,720.61,2024-07-10
808,SSD 250,4916.77,2025-04-08
809,Tablet 126,4447.47,2024-06-08
810,Laptop 936,272.4,2024-03-30
811,Proyector 334,4986.49,2025-05-09
812,Micrófono 947,1502.49,2024-09-25
813,Tablet 132,3129.17,2024-08-22
814,Tablet 530,776.63,2024-03-26
815,Mouse 829,2282.45,2025-03-31
816,Mouse Pad 401,2803.0,2025-04-09
817,Cámara 891,4155.62,2024-11-11
818,Micrófono 103,4389.5,2024-04-10
819,Cable HDMI 548,950.46,2024-12-23
820,Teclado 639,1145.47,2025-03-09
821,Disco Duro 895,4835.37,2024-05-06
822,Laptop 170,1667.35,2025-01-19
823,Monitor 961,2853.54,2024-12-04
824,Smartphone 835,2016.6,2024-08-18
825,Proyector 877,4411.64,2024-11-18
826,Cámara 566,4961.81,2024-12-18
827,Router 826,2216.71,2024-02-17
828,Monitor 935,2284.82,2025-05-09
829,Cable HDMI 427,2305.35,2024-03-15
830,Mouse 468,2637.23,2024-12-03
831,Teclado 729,1994.02,2024-07-17
832,SSD 510,4310.17,2024-06-11
833,Parlante 403,4169.59,2024-05-06
834,Disco Duro 472,4106.31,2024-05-22
835,Impresora 159,4096.15,2024-04-08
836,Parlante 680,1963.2,2025-01-18
837,Cable HDMI 209,2298.28,2024-07-07
838,Monitor 807,78.31,2024-03-14
839,Disco Duro 213,301.79,2024-03-22
840,Mouse Pad 840,1518.93,2024-01-11
841,Mouse Pad 647,3296.62,2024-01-23
842,Router 110,2069.0,2024-06-23
843,SSD 895,2709.35,2024-04-09
844,SSD 493,4029.09,2024-07-20
845,Auriculares 741,424.57,2024-10-20
846,Impresora 399,825.17,2024-05-22
847,Laptop 846,3239.02,2024-09-05
848,Proyector 139,1988.74,2024-11-20
849,Cámara 587,4223.56,2024-06-07
850,Mouse Pad 538,4307.66,2024-10-23
851,Disco Duro 148,1506.66,2025-02-26
852,Proyector 641,3787.81,2024-06-03
853,Teclado 180,3772.95,2024-06-17
854,Impresora 176,1613.96,2024-11-01
855,Impresora 994,3948.98,2024-09-09
856,Monitor 121,1544.95,2024-06-01
857,Cámara 222,1984.45,2025-01-15
858,Auriculares 110,4483.17,2024-07-06
859,Auriculares 606,108.04,2024-03-15
860,Disco Duro 452,2436.74,2024-08-29
861,Cámara 567,3511.45,2025-02-13
862,Cámara 200,3833.01,2024-09-04
863,Proyector 814,1157.8,2024-09-24
864,Smartwatch 500,4993.96,2024-09-05
865,Smartwatch 329,3600.75,2024-03-06
866,Smartphone 925,1279.52,2024-07-24
867,Cable HDMI 472,4289.68,2024-05-06
868,Laptop 443,4014.54,2025-02-04
869,Mouse 887,4010.74,2024-07-01
870,Auriculares 226,4677.0,2024-10-14
871,Teclado 125,3847.21,2025-03-22
872,Cable HDMI 539,3615.56,2025-04-01
873,Proyector 466,4570.34,2025-01-18
874,Router 215,2617.53,2024-08-31
875,Cargador 745,1539.07,2025-05-15
876,Tablet 842,2834.27,2024-12-25
877,Impresora 688,3481.94,2024-04-04
878,Smartwatch 593,3639.46,2025-03-07
879,Cable HDMI 289,1539.26,2024-05-30
880,Laptop 906,3079.11,2024-02-17
881,Cargador 368,739.4,2025-03-02
882,Disco Duro 532,3509.09,2024-03-03
883,Monitor 320,4148.0,2024-05-04
884,Parlante 490,1073.01,2024-04-14
885,Cámara 602,1315.01,2025-01-05
886,Micrófono 525,4009.92,2025-02-27
887,Cámara 110,2395.88,2024-01-09
888,Micrófono 531,4918.25,2024-03-26
889,Micrófono 466,303.71,2025-01-29
890,Smartwatch 109,2817.31,2024-11-21
891,Teclado 386,2985.77,2024-09-03
892,Teclado 283,983.43,2025-04-26
893,Smartwatch 174,2694.44,2025-04-21
894,Laptop 739,4311.35,2024-11-13
895,Monitor 282,1824.5,2024-08-04
896,Cámara 534,4259.59,2025-04-30
897,Memoria USB 323,3685.81,2024-04-25
898,Smartwatch 875,4135.6,2024-12-03
899,Laptop 249,4551.65,2024-06-12
900,Tablet 797,418.29,2024-03-05
901,Cable HDMI 332,300.6,2024-06-22
902,Mouse Pad 719,2140.61,2025-04-20
903,Monitor 810,827.57,2024-06-05
904,Parlante 165,827.18,2024-02-23
905,Smartphone 430,3353.34,2024-07-15
906,Parlante 414,1782.05,2024-11-28
907,Cable HDMI 457,3198.04,2025-04-23
908,Teclado 706,3091.62,2024-05-21
909,Disco Duro 416,2751.36,2025-04-25
910,SSD 865,377.68,2024-01-28
911,Cámara 281,4172.88,2024-03-18
912,Mouse 920,817.6,2025-02-15
913,Parlante 723,641.54,2024-12-04
914,Smartwatch 714,1831.34,2025-01-14
915,Memoria USB 147,4000.6,2024-09-05
916,Proyector 459,4602.58,2024-09-09
917,Router 691,4475.48,2024-01-18
918,Laptop 786,1119.93,2025-02-15
919,Impresora 380,3952.49,2024-03-02
920,Monitor 837,2384.91,2024-12-03
921,Proyector 830,1058.49,2024-11-26
922,Laptop 849,2302.54,2024-06-01
923,Parlante 733,3101.1,2024-01-26
924,Auriculares 698,4579.82,2024-02-21
925,Smartphone 606,4524.9,2024-12-15
926,SSD 651,1884.87,2025-01-07
927,Laptop 132,2279.7,2024-09-14
928,Micrófono 870,3676.98,2024-02-13
929,Cámara 191,4809.49,2024-11-13
930,Micrófono 489,2597.23,2025-01-08
931,Disco Duro 692,1590.1,2024-11-15
932,Impresora 107,4270.16,2024-07-27
933,Proyector 996,3480.68,2024-12-01
934,Auriculares 486,699.36,2024-07-28
935,Mouse Pad 519,4876.35,2024-08-27
936,Monitor 115,4967.86,2025-04-04
937,Smartphone 235,3536.0,2024-11-30
938,Impresora 992,2219.88,2024-12-29
939,Disco Duro 543,2704.16,2025-01-19
940,Smartwatch 936,822.81,2024-04-28
941,Monitor 880,2904.41,2024-09-29
942,Teclado 905,2814.99,2024-08-30
943,Smartphone 793,4464.7,2024-12-31
944,Monitor 404,2403.22,2024-04-22
945,Cable HDMI 688,4932.35,2025-03-04
946,Smartwatch 804,2726.1,2024-10-09
947,Router 814,2572.42,2025-04-19
948,Laptop 448,4662.44,2025-02-21
949,Auriculares 379,187.36,2024-04-03
950,Cargador 864,3030.48,2025-03-31
951,Mouse 329,3795.15,2024-08-31
952,Proyector 289,2667.89,2024-10-06
953,Mouse 587,2348.3,2025-03-08
954,Tablet 492,932.76,2025-03-26
955,Monitor 270,1075.89,2024-11-02
956,Memoria USB 489,4920.51,2024-01-20
957,Micrófono 220,4450.95,2024-06-11
958,Impresora 269,4485.55,2024-02-10
959,Parlante 133,4616.17,2025-05-07
960,Smartwatch 739,224.98,2024-11-28
961,Teclado 458,760.66,2024-03-19
962,Mouse Pad 353,4007.1,2025-03-22
963,Smartwatch 370,4816.72,2024-10-01
964,Teclado 664,3033.14,2024-12-24
965,Disco Duro 838,3517.68,2024-02-25
966,Teclado 602,3442.99,2024-02-07
967,Proyector 875,3058.39,2024-03-06
968,Laptop 318,1177.55,2024-12-02
969,Memoria USB 289,2102.66,2024-02-29
970,Memoria USB 666,4561.46,2024-09-22
971,Mouse Pad 785,2201.72,2025-01-04
972,Tablet 953,113.57,2024-03-09
973,Teclado 739,3505.2,2024-03-05
974,Impresora 144,3565.23,2025-04-21
975,Teclado 671,1570.69,2024-05-04
976,Auriculares 381,3158.51,2024-07-16
977,Mouse 543,1822.65,2025-04-20
978,Mouse 598,3476.14,2024-08-28
979,Tablet 568,3457.38,2025-01-04
980,Proyector 599,3123.59,2024-06-27
981,Parlante 804,1246.01,2024-01-17
982,Parlante 105,3880.32,2025-03-05
983,Cámara 437,172.91,2024-05-04
984,Cargador 620,4888.76,2024-08-02
985,Cargador 364,3469.79,2025-04-05
986,Tablet 901,3614.09,2024-09-02
987,Smartwatch 566,4134.97,2024-10-27
988,Mouse Pad 290,2775.73,2025-03-14
989,Disco Duro 965,1523.55,2025-04-16
990,SSD 439,4198.59,2024-01-20
991,Laptop 436,3384.93,2024-05-14
992,Monitor 286,1707.15,2024-11-27
993,Cámara 499,988.12,2024-08-28
994,Monitor 205,1089.03,2024-03-05
995,Smartwatch 146,487.78,2024-03-30
996,Cámara 511,3338.17,2024-07-23
997,Mouse Pad 796,4658.79,2024-11-27
998,SSD 140,4695.86,2025-02-09
999,Smartwatch 613,4156.54,2024-08-07
1000,Smartphone 587,4523.83,2024-09-25
1001,Laptop 822,2237.18,2024-07-18
1002,Teclado 205,3993.26,2024-12-26
1003,Proyector 541,1610.12,2024-02-04
1004,Parlante 218,3562.1,2024-01-17
1005,SSD 836,4646.11,2024-10-08
1006,Router 985,3848.53,2024-06-11
1007,Monitor 969,1048.23,2025-03-15
1008,Smartwatch 707,4460.34,2025-04-30
1009,Mouse 915,695.85,2024-12-20
1010,Cámara 227,2230.1,2025-03-13
1011,Auriculares 624,585.12,2025-04-16
1012,Auriculares 330,2788.59,2024-12-28
1013,Smartphone 511,2233.64,2025-01-04
1014,Laptop 804,2875.88,2024-09-02
1015,Tablet 618,1772.08,2024-11-13
1016,Smartphone 747,1299.97,2024-08-12
1017,Mouse 107,771.76,2024-08-20
1018,Router 373,3151.78,2024-07-01
1019,Disco Duro 734,2101.67,2024-06-04
1020,Laptop 801,3956.6,2024-10-20
1021,Router 195,2013.65,2024-07-09
1022,Router 417,4242.65,2024-12-24
1023,Cable HDMI 483,2162.09,2024-06-18
1024,Memoria USB 839,4674.75,2024-10-23
1025,Auriculares 597,1113.43,2025-05-03
1026,Parlante 725,4676.36,2024-08-30
1027,Proyector 696,1315.04,2025-04-25
1028,Monitor 304,4863.17,2024-05-14
1029,SSD 777,297.38,2024-05-17
1030,Teclado 195,3780.88,2025-05-08
1031,Proyector 541,3792.24,2024-08-07
1032,Cable HDMI 567,4998.36,2024-07-25
1033,Mouse Pad 763,2892.92,2024-09-28
1034,Disco Duro 494,4569.17,2024-01-08
1035,Cámara 992,4239.24,2025-01-22
1036,Cargador 346,4258.14,2024-02-13
1037,Smartwatch 574,3413.13,2025-05-11
1038,Router 514,3141.26,2024-08-25
1039,Parlante 362,710.38,2024-05-01
1040,Tablet 948,1701.76,2024-07-25
1041,Teclado 226,3614.5,2024-10-26
1042,Mouse 229,2474.16,2025-02-09
1043,Teclado 814,1025.11,2025-03-03
1044,Smartwatch 145,1694.81,2025-03-08
1045,Auriculares 320,3442.54,2024-01-27
1046,Proyector 335,4226.33,2024-05-31
1047,Teclado 683,701.02,2024-03-01
1048,Mouse Pad 986,3645.27,2024-05-03
1049,Mouse Pad 575,1546.6,2025-04-12
1050,Tablet 214,3255.2,2024-03-13
1051,Parlante 999,3950.58,2024-09-03
1052,Mouse Pad 510,650.66,2024-04-17
1053,Disco Duro 245,1619.87,2024-08-28
1054,Auriculares 573,2468.44,2024-02-16
1055,Router 400,4983.54,2024-06-11
1056,Proyector 670,2721.03,2024-10-26
1057,Smartwatch 687,1213.01,2025-01-23
1058,Cámara 475,2445.75,2025-02-03
1059,Proyector 551,1165.48,2024-07-18
1060,Cable HDMI 527,587.14,2024-12-04
1061,Cargador 790,1662.47,2024-09-27
1062,Mouse 830,2244.87,2025-03-17
1063,Smartwatch 391,3752.0,2024-02-17
1064,Mouse 368,3026.34,2024-11-18
1065,SSD 678,585.59,2025-05-10
1066,Parlante 541,2750.47,2024-09-29
1067,Teclado 543,2705.4,2025-04-16
1068,Tablet 926,4698.32,2025-05-09
1069,SSD 363,1309.54,2024-04-01
1070,Cable HDMI 112,730.28,2024-08-25
1071,Router 988,2210.17,2025-03-29
1072,Auriculares 915,4579.23,2024-05-01
1073,Proyector 296,4857.47,2024-01-16
1074,Cable HDMI 972,1869.1,2024-02-10
1075,Cámara 842,2083.85,2024-03-28
1076,Cámara 202,2750.5,2024-05-17
1077,Mouse Pad 674,2166.85,2024-03-14
1078,Smartphone 950,4586.76,2024-11-29
1079,Mouse 127,4764.76,2024-06-24
1080,Disco Duro 374,248.67,2024-11-07
1081,Teclado 209,2318.41,2024-02-14
1082,Auriculares 991,4395.8,2024-06-28
1083,Micrófono 738,652.74,2024-02-16
1084,Router 956,4235.59,2025-02-13
1085,Cargador 973,1063.98,2024-12-17
1086,Laptop 498,1827.48,2025-04-17
1087,Cargador 353,3883.21,2024-08-22
1088,Mouse Pad 390,4673.66,2024-05-17
1089,Smartphone 666,4998.55,2025-01-11
1090,Micrófono 991,4711.69,2024-06-18
1091,Impresora 350,1795.67,2025-03-27
1092,Tablet 999,2182.09,2024-02-21
1093,Micrófono 942,3565.64,2024-10-20
1094,Impresora 214,586.45,2024-03-24
1095,Laptop 379,1374.67,2024-11-24
1096,Monitor 388,518.99,2024-12-01
1097,Tablet 453,4937.53,2024-02-03
1098,Teclado 316,947.81,2024-09-27
1099,Mouse 355,3161.79,2024-12-30
1100,Router 563,781.11,2024-03-23
1101,Tablet 562,2310.11,2024-07-31
1102,Disco Duro 524,369.81,2024-06-29
1103,Teclado 298,4078.72,2024-05-05
1104,Mouse Pad 161,2446.03,2025-03-06
1105,Laptop 797,3542.93,2024-05-08
1106,Cable HDMI 753,2255.34,2024-10-15
1107,Tablet 922,860.89,2024-03-03
1108,SSD 709,4188.08,2024-03-25
1109,Proyector 967,661.93,2024-10-13
1110,Smartphone 892,2939.45,2024-12-24
1111,Cargador 189,2602.71,2025-01-26
1112,SSD 692,769.72,2025-05-09
1113,Teclado 435,3958.63,2025-03-15
1114,Router 387,4894.92,2024-04-11
1115,Laptop 862,1058.8,2025-05-09
1116,Router 741,2369.31,2025-03-19
1117,Memoria USB 844,4508.17,2025-02-23
1118,Tablet 573,3490.66,2024-10-25
1119,Cámara 301,384.04,2025-01-22
1120,Laptop 923,3811.52,2024-08-22
1121,Cámara 686,3038.72,2024-12-30
1122,Cable HDMI 187,1921.5,2024-10-03
1123,Router 369,2094.55,2024-12-10
1124,Proyector 675,3916.51,2025-05-11
1125,Teclado 661,713.51,2024-09-12
1126,Memoria USB 478,656.94,2025-04-08
1127,SSD 810,1400.96,2024-05-09
1128,Cargador 802,4552.82,2025-04-10
1129,Teclado 285,3914.86,2025-03-19
1130,Cámara 567,3466.57,2025-01-02
1131,Smartwatch 808,1225.88,2024-04-19
1132,Impresora 332,2187.88,2025-02-22
1133,Cámara 882,3056.26,2025-01-25
1134,Monitor 787,3916.57,2025-02-05
1135,Auriculares 650,3669.27,2024-07-18
1136,Proyector 325,2418.77,2024-10-04
1137,Memoria USB 710,3160.36,2024-02-16
1138,Disco Duro 619,3251.68,2025-02-23
1139,Cargador 621,155.96,2024-08-13
1140,Monitor 132,3325.39,2024-05-10
1141,Auriculares 188,3765.42,2024-03-09
1142,Smartwatch 488,4612.11,2025-03-20
1143,Tablet 526,2226.29,2024-10-06
1144,Teclado 486,1607.57,2024-11-29
1145,Mouse Pad 560,311.15,2025-04-04
1146,Teclado 637,4455.14,2024-08-05
1147,Router 415,4689.03,2024-05-01
1148,Mouse 330,1469.59,2024-09-05
1149,Smartwatch 609,356.25,2024-12-29
1150,Parlante 197,1093.11,2024-10-10
1151,Proyector 986,3795.74,2024-10-28
1152,Parlante 515,1100.63,2025-02-27
1153,Mouse Pad 600,1279.01,2024-03-17
1154,Proyector 994,3911.63,2025-04-23
1155,Laptop 457,2958.75,2024-05-12
1156,Teclado 675,408.55,2025-04-11
1157,Auriculares 286,4211.7,2024-11-18
1158,Cable HDMI 980,367.62,2025-01-29
1159,Smartwatch 629,4857.69,2024-09-18
1160,Parlante 143,4129.88,2024-09-22
1161,Cable HDMI 682,1379.18,2025-01-05
1162,Proyector 396,2349.3,2025-03-25
1163,Impresora 280,1061.99,2024-05-27
1164,SSD 860,3758.89,2024-01-02
1165,Cargador 413,409.98,2024-06-26
1166,Mouse Pad 388,4612.92,2024-12-07
1167,Laptop 739,3137.98,2024-03-09
1168,Parlante 532,2046.18,2025-02-18
1169,Disco Duro 848,3845.51,2024-11-12
1170,Disco Duro 318,1514.85,2024-02-18
1171,Impresora 512,2373.07,2024-11-06
1172,Micrófono 159,2891.44,2024-03-22
1173,Parlante 748,1291.98,2025-04-09
1174,Teclado 265,466.86,2024-06-18
1175,Cable HDMI 703,4793.57,2024-06-18
1176,Teclado 211,4944.6,2024-07-12
1177,Auriculares 733,4164.13,2025-01-17
1178,Cargador 732,1645.23,2024-02-29
1179,Cámara 979,4811.53,2025-01-27
1180,Mouse 751,3299.28,2024-04-18
1181,Micrófono 570,2448.48,2024-02-09
1182,Memoria USB 617,2723.3,2024-11-08
1183,Laptop 624,1335.35,2025-03-17
1184,Cargador 770,358.19,2025-04-10
1185,Tablet 449,4622.8,2025-02-27
1186,SSD 391,4548.68,2024-01-06
1187,Smartwatch 740,4696.15,2024-01-27
1188,Mouse Pad 972,1333.59,2024-09-27
1189,Auriculares 964,1280.32,2024-06-06
1190,Disco Duro 396,1821.21,2025-04-05
1191,Smartwatch 362,584.87,2024-02-11
1192,Smartwatch 213,4419.04,2024-09-20
1193,Auriculares 815,2585.82,2025-02-27
1194,Micrófono 813,2848.07,2024-08-11
1195,Disco Duro 551,3767.93,2024-03-04
1196,Monitor 847,4630.97,2024-12-24
1197,Auriculares 585,4805.93,2024-11-23
1198,Proyector 521,833.07,2024-07-09
1199,Tablet 888,3241.38,2024-05-25
1200,Mouse Pad 352,3075.61,2024-04-29
1201,SSD 531,541.66,2024-09-20
1202,Memoria USB 604,4089.98,2025-04-23
1203,Monitor 719,3676.12,2024-08-30
1204,Disco Duro 471,4166.88,2025-04-04
1205,Tablet 242,4579.83,2024-05-09
1206,Teclado 365,1741.67,2025-03-13
1207,Disco Duro 562,2552.46,2024-02-22
1208,SSD 551,2627.05,2024-11-19
1209,Teclado 935,3944.98,2024-01-18
1210,Micrófono 133,4095.53,2024-11-15
1211,Cámara 449,4308.16,2024-03-01
1212,Mouse 124,826.93,2024-08-09
1213,Laptop 885,2835.51,2024-01-18
1214,Micrófono 215,127.43,2025-02-15
1215,Router 646,4140.87,2024-12-25
1216,Disco Duro 553,4328.48,2024-06-02
1217,Memoria USB 238,2902.98,2024-10-19
1218,Smartphone 814,4407.56,2025-04-09
1219,Cámara 970,2903.45,2025-05-07
1220,Mouse 181,3559.51,2024-06-02
1221,Smartphone 407,944.42,2025-03-18
